id,track,artist_id,artist,album_id,album,release_date,link,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,genre
77dcKrzRUI02XjHd2okARp,A Country Boy Can Survive,2dyeCWctcFRt3Pha76ONgb,"Hank Williams, Jr.",3XMwXRh5zePz2iBOBZxXSo,The Pressure Is On,1981,https://api.spotify.com/v1/tracks/77dcKrzRUI02XjHd2okARp,0.688,0.459,7,-9.353,1,0.0365,0.144,0.0,0.0816,0.493,75.184,audio_features,spotify:track:77dcKrzRUI02XjHd2okARp,https://api.spotify.com/v1/tracks/77dcKrzRUI02XjHd2okARp,https://api.spotify.com/v1/audio-analysis/77dcKrzRUI02XjHd2okARp,255000,4,country
6rdmyLJtIibFRaCU7XRg3x,Love Like,1456WwI15Lm9CktCzkLZvm,Josh Gracin,7vpnEUNzrjOPKLnte8MTYd,Love Like,2021-09-03,https://api.spotify.com/v1/tracks/6rdmyLJtIibFRaCU7XRg3x,0.651,0.646,1,-5.305,1,0.0264,0.0243,0.0,0.306,0.684,87.017,audio_features,spotify:track:6rdmyLJtIibFRaCU7XRg3x,https://api.spotify.com/v1/tracks/6rdmyLJtIibFRaCU7XRg3x,https://api.spotify.com/v1/audio-analysis/6rdmyLJtIibFRaCU7XRg3x,190680,4,country
4ukCThz76ZkKJzTlmDlKpa,On a Night Like This,1Tdrtr2WwDDde01GJllidM,Trick Pony,3qFLCIyjFyuNKvVDSRwdbk,Trick Pony,2001,https://api.spotify.com/v1/tracks/4ukCThz76ZkKJzTlmDlKpa,0.599,0.776,5,-5.292,1,0.0437,0.0443,0.0,0.0379,0.831,117.912,audio_features,spotify:track:4ukCThz76ZkKJzTlmDlKpa,https://api.spotify.com/v1/tracks/4ukCThz76ZkKJzTlmDlKpa,https://api.spotify.com/v1/audio-analysis/4ukCThz76ZkKJzTlmDlKpa,210427,4,country
5Eph6Vs0PftspPXZqlVN2y,She Thinks She Needs Me,7CyJIUpcWZK2zFM6gKLKvD,Andy Griggs,7a5966aOxUFTl2VCPmkgVS,This I Gotta See,2004,https://api.spotify.com/v1/tracks/5Eph6Vs0PftspPXZqlVN2y,0.497,0.568,0,-7.67,1,0.0285,0.0788,0.0,0.223,0.386,138.107,audio_features,spotify:track:5Eph6Vs0PftspPXZqlVN2y,https://api.spotify.com/v1/tracks/5Eph6Vs0PftspPXZqlVN2y,https://api.spotify.com/v1/audio-analysis/5Eph6Vs0PftspPXZqlVN2y,239000,4,country
6kzJuFg8qkhSw7q7SrGZO5,It Must Be Love - Single Version,1Fj0R2t4HaJa3oUe8azB8R,Ty Herndon,5t8Bbj2YqEihso9tXMGZlh,Big Hopes,1998-05-13,https://api.spotify.com/v1/tracks/6kzJuFg8qkhSw7q7SrGZO5,0.624,0.799,4,-4.58,1,0.0349,0.262,0.0,0.176,0.728,115.944,audio_features,spotify:track:6kzJuFg8qkhSw7q7SrGZO5,https://api.spotify.com/v1/tracks/6kzJuFg8qkhSw7q7SrGZO5,https://api.spotify.com/v1/audio-analysis/6kzJuFg8qkhSw7q7SrGZO5,212067,4,country
5hviCr3lgg6LY6noG6DPKs,Landslide,25IG9fa7cbdmCIy3OnuH57,The Chicks,1zgQkZFMRqx1Lz9GVXghLt,Home,2002-08-27,https://api.spotify.com/v1/tracks/5hviCr3lgg6LY6noG6DPKs,0.571,0.438,2,-7.007,1,0.0279,0.534,1.56e-05,0.187,0.444,145.948,audio_features,spotify:track:5hviCr3lgg6LY6noG6DPKs,https://api.spotify.com/v1/tracks/5hviCr3lgg6LY6noG6DPKs,https://api.spotify.com/v1/audio-analysis/5hviCr3lgg6LY6noG6DPKs,230549,4,country
6BjA6FWovt4T2T5ZIW1XJQ,Leaving Louisiana In The Broad Daylight,3XnO697XIus1M0cMuxZjos,The Oak Ridge Boys,4AKEZZ8hdjYl8i5IiQMyaC,The Oak Ridge Boys Have Arrived,1979-01-01,https://api.spotify.com/v1/tracks/6BjA6FWovt4T2T5ZIW1XJQ,0.618,0.597,5,-14.412,1,0.0373,0.228,0.0,0.149,0.764,95.663,audio_features,spotify:track:6BjA6FWovt4T2T5ZIW1XJQ,https://api.spotify.com/v1/tracks/6BjA6FWovt4T2T5ZIW1XJQ,https://api.spotify.com/v1/audio-analysis/6BjA6FWovt4T2T5ZIW1XJQ,179533,4,country
73sWpECi7iZrcISLSRxuaH,High Cost Of Living,5yhxqYI0JBwUKfXpSEjiM8,Jamey Johnson,3mb6QMOelljOicaqCo4F6i,That Lonesome Song,2008-01-01,https://api.spotify.com/v1/tracks/73sWpECi7iZrcISLSRxuaH,0.628,0.601,0,-7.036,1,0.0368,0.0114,2.63e-05,0.32,0.396,86.006,audio_features,spotify:track:73sWpECi7iZrcISLSRxuaH,https://api.spotify.com/v1/tracks/73sWpECi7iZrcISLSRxuaH,https://api.spotify.com/v1/audio-analysis/73sWpECi7iZrcISLSRxuaH,345120,4,country
1y9Tpv5Lj0KYMvz2mzoidT,I'll Still Be Loving You,0FcmRWJUfnCuwoXE1H2b0H,Restless Heart,5bABPMZl5LzayvEbFEeHTi,Wheels,1986-10-31,https://api.spotify.com/v1/tracks/1y9Tpv5Lj0KYMvz2mzoidT,0.539,0.209,8,-16.902,1,0.0297,0.704,0.0,0.0922,0.259,168.758,audio_features,spotify:track:1y9Tpv5Lj0KYMvz2mzoidT,https://api.spotify.com/v1/tracks/1y9Tpv5Lj0KYMvz2mzoidT,https://api.spotify.com/v1/audio-analysis/1y9Tpv5Lj0KYMvz2mzoidT,258800,4,country
2iVkOIwx8qzVGlju9Hy4yY,Somebody's Hero,6sQVeggRv1AhrMzuCjhCZe,Jamie O'Neal,2Xkv3hze4Ext0BO0FDyjOs,Brave,2005-01-01,https://api.spotify.com/v1/tracks/2iVkOIwx8qzVGlju9Hy4yY,0.493,0.735,1,-6.012,1,0.0432,0.0771,0.0,0.107,0.626,164.059,audio_features,spotify:track:2iVkOIwx8qzVGlju9Hy4yY,https://api.spotify.com/v1/tracks/2iVkOIwx8qzVGlju9Hy4yY,https://api.spotify.com/v1/audio-analysis/2iVkOIwx8qzVGlju9Hy4yY,221425,4,country
6EGAfJaLUFzhS4zRBIEQ2J,You Make It Easy,3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,5irmzpXixcdNF2ZJjcrN0A,Rearview Town,2018-04-13,https://api.spotify.com/v1/tracks/6EGAfJaLUFzhS4zRBIEQ2J,0.375,0.574,7,-5.305,1,0.0315,0.143,0.0,0.11,0.406,132.025,audio_features,spotify:track:6EGAfJaLUFzhS4zRBIEQ2J,https://api.spotify.com/v1/tracks/6EGAfJaLUFzhS4zRBIEQ2J,https://api.spotify.com/v1/audio-analysis/6EGAfJaLUFzhS4zRBIEQ2J,196800,3,country
5y2pNuAvWcPKiORZ12e44S,Night's On Fire,4DZGvSv2oMkBUnPz67E6z6,David Nail,7psmKW1MWX9PaMCEjpepB5,Fighter,2016-07-15,https://api.spotify.com/v1/tracks/5y2pNuAvWcPKiORZ12e44S,0.54,0.776,4,-4.155,1,0.043,0.243,0.0,0.378,0.784,164.046,audio_features,spotify:track:5y2pNuAvWcPKiORZ12e44S,https://api.spotify.com/v1/tracks/5y2pNuAvWcPKiORZ12e44S,https://api.spotify.com/v1/audio-analysis/5y2pNuAvWcPKiORZ12e44S,189733,4,country
0ijdFzcMMkyr5FP73daA0Q,Drivin' My Life Away,0jgAONnsHxrwAlhkMUVS78,Eddie Rabbitt,0bZj1q5JoFdce7tg98qxs8,Horizon,1980-06-20,https://api.spotify.com/v1/tracks/0ijdFzcMMkyr5FP73daA0Q,0.571,0.57,9,-14.091,1,0.047,0.113,0.00244,0.066,0.814,168.943,audio_features,spotify:track:0ijdFzcMMkyr5FP73daA0Q,https://api.spotify.com/v1/tracks/0ijdFzcMMkyr5FP73daA0Q,https://api.spotify.com/v1/audio-analysis/0ijdFzcMMkyr5FP73daA0Q,196200,4,country
0oP29136UYddJ9DnGpKKQg,I Will... But,2qFe0FyUMK8XXoyOsfYJr2,SHeDAISY,5BHdYUWdjWEF0Ns2eh6QhQ,The Whole Shebang,1999-01-01,https://api.spotify.com/v1/tracks/0oP29136UYddJ9DnGpKKQg,0.675,0.837,2,-5.105,1,0.0354,0.103,0.0,0.123,0.888,112.53,audio_features,spotify:track:0oP29136UYddJ9DnGpKKQg,https://api.spotify.com/v1/tracks/0oP29136UYddJ9DnGpKKQg,https://api.spotify.com/v1/audio-analysis/0oP29136UYddJ9DnGpKKQg,219973,4,country
67citk3uzWs5qbaIVKTeg8,Church Bells,4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,4q3SkZWPYJtKno1RbnrjL4,Storyteller,2015-10-23,https://api.spotify.com/v1/tracks/67citk3uzWs5qbaIVKTeg8,0.575,0.844,3,-1.772,0,0.0633,0.226,0.0,0.0538,0.542,87.007,audio_features,spotify:track:67citk3uzWs5qbaIVKTeg8,https://api.spotify.com/v1/tracks/67citk3uzWs5qbaIVKTeg8,https://api.spotify.com/v1/audio-analysis/67citk3uzWs5qbaIVKTeg8,193333,4,country
2rjeRpzY5eKn2zZMwAfuod,A Thousand Miles from Nowhere,2sxmKe3CUrWnx7eoXMhOlW,Dwight Yoakam,1LjKIkzKmvRTfURcwcTr50,This Time,1993-03-12,https://api.spotify.com/v1/tracks/2rjeRpzY5eKn2zZMwAfuod,0.601,0.831,0,-5.946,1,0.0283,0.00973,0.163,0.321,0.707,116.901,audio_features,spotify:track:2rjeRpzY5eKn2zZMwAfuod,https://api.spotify.com/v1/tracks/2rjeRpzY5eKn2zZMwAfuod,https://api.spotify.com/v1/audio-analysis/2rjeRpzY5eKn2zZMwAfuod,268386,4,country
6aNy9Afzm7Fi6ysMskocBf,Country Girl (Shake It For Me),0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,5zqme5HHaQXfVwIl8SMs5W,Tailgates & Tanlines,2011-01-01,https://api.spotify.com/v1/tracks/6aNy9Afzm7Fi6ysMskocBf,0.645,0.904,2,-4.532,1,0.0462,0.0293,0.0,0.0834,0.671,105.97,audio_features,spotify:track:6aNy9Afzm7Fi6ysMskocBf,https://api.spotify.com/v1/tracks/6aNy9Afzm7Fi6ysMskocBf,https://api.spotify.com/v1/audio-analysis/6aNy9Afzm7Fi6ysMskocBf,225560,4,country
3EO5DSiJSASa69I7Vv00gN,If I Said You Had A Beautiful Body Would You Hold It Against Me,5iB5AWIa7qreioi0AF3Bxa,The Bellamy Brothers,7DmroACAb1Xjq2sYxnMcR9,The Two And Only,1979-07-01,https://api.spotify.com/v1/tracks/3EO5DSiJSASa69I7Vv00gN,0.741,0.508,4,-15.703,1,0.0294,0.0334,2.75e-06,0.12,0.872,116.572,audio_features,spotify:track:3EO5DSiJSASa69I7Vv00gN,https://api.spotify.com/v1/tracks/3EO5DSiJSASa69I7Vv00gN,https://api.spotify.com/v1/audio-analysis/3EO5DSiJSASa69I7Vv00gN,192040,4,country
74CEfiZthUGX5yUNNUM4bj,This Is It,6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery,2DFoTBlnZYCW4FuHAZxJMj,Seasons Change,2018-01-12,https://api.spotify.com/v1/tracks/74CEfiZthUGX5yUNNUM4bj,0.579,0.511,8,-6.788,1,0.0293,0.254,0.0,0.099,0.594,78.003,audio_features,spotify:track:74CEfiZthUGX5yUNNUM4bj,https://api.spotify.com/v1/tracks/74CEfiZthUGX5yUNNUM4bj,https://api.spotify.com/v1/audio-analysis/74CEfiZthUGX5yUNNUM4bj,230973,4,country
6uVzeU47Qzg0rrMneP5BNg,Love Ain't,6eKWqnckwdIlSnjaYgIyxv,Eli Young Band,5EINVVHmix3Yvu6ruZC1L0,Love Ain't,2018-05-25,https://api.spotify.com/v1/tracks/6uVzeU47Qzg0rrMneP5BNg,0.6,0.851,11,-4.645,1,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,audio_features,spotify:track:6uVzeU47Qzg0rrMneP5BNg,https://api.spotify.com/v1/tracks/6uVzeU47Qzg0rrMneP5BNg,https://api.spotify.com/v1/audio-analysis/6uVzeU47Qzg0rrMneP5BNg,186119,4,country
5sRLBlFHRFk3LerdiGs4Z6,Tight Fittin' Jeans,7gi3jmwpUpNWdswT8eEprF,Conway Twitty,41670wpJIENlsJDzEO4ju8,Red Neckin' Love Makin' Night,1981-01-01,https://api.spotify.com/v1/tracks/5sRLBlFHRFk3LerdiGs4Z6,0.731,0.491,5,-13.951,1,0.0344,0.139,2.17e-06,0.0786,0.891,102.211,audio_features,spotify:track:5sRLBlFHRFk3LerdiGs4Z6,https://api.spotify.com/v1/tracks/5sRLBlFHRFk3LerdiGs4Z6,https://api.spotify.com/v1/audio-analysis/5sRLBlFHRFk3LerdiGs4Z6,171067,4,country
0vnCEYbnzh4g8peFJ6ZqKm,Just Might Have Her Radio On,1Zn69emN3uZsF6YwCrkgYp,Trent Tomlinson,1dMtfygDergsiS0sep6KDL,Country Is My Rock,2006-01-01,https://api.spotify.com/v1/tracks/0vnCEYbnzh4g8peFJ6ZqKm,0.463,0.611,2,-5.121,1,0.0295,0.254,0.0,0.288,0.563,164.905,audio_features,spotify:track:0vnCEYbnzh4g8peFJ6ZqKm,https://api.spotify.com/v1/tracks/0vnCEYbnzh4g8peFJ6ZqKm,https://api.spotify.com/v1/audio-analysis/0vnCEYbnzh4g8peFJ6ZqKm,218720,4,country
2AogRMqARWyUP7VQ3gmSoY,Can't Fight The Moonlight,2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,7uBPEVNhaQa2G68Rd6mToK,I Need You,2001-01-30,https://api.spotify.com/v1/tracks/2AogRMqARWyUP7VQ3gmSoY,0.628,0.834,6,-6.341,0,0.0497,0.403,0.0,0.051,0.626,97.865,audio_features,spotify:track:2AogRMqARWyUP7VQ3gmSoY,https://api.spotify.com/v1/tracks/2AogRMqARWyUP7VQ3gmSoY,https://api.spotify.com/v1/audio-analysis/2AogRMqARWyUP7VQ3gmSoY,215507,4,country
60IGhnH20N82dNxKnc8jDd,Knee Deep (feat. Jimmy Buffett),6yJCxee7QumYr820xdIsjo,Zac Brown Band,7xnimikDuIBDpLeLrjptb8,You Get What You Give,2010-09-20,https://api.spotify.com/v1/tracks/60IGhnH20N82dNxKnc8jDd,0.715,0.584,8,-8.231,1,0.0296,0.432,1.41e-06,0.095,0.609,90.99,audio_features,spotify:track:60IGhnH20N82dNxKnc8jDd,https://api.spotify.com/v1/tracks/60IGhnH20N82dNxKnc8jDd,https://api.spotify.com/v1/audio-analysis/60IGhnH20N82dNxKnc8jDd,203173,4,country
6DqzLbXkxRUbvFyzWApTXM,Past The Point Of Rescue,6Pys4xsyQVA5ZjkN2Ka2S7,Hal Ketchum,1brBaxqOD8xGebXZF8ISfE,Past The Point Of Rescue,1991-04-29,https://api.spotify.com/v1/tracks/6DqzLbXkxRUbvFyzWApTXM,0.44,0.765,3,-5.973,1,0.0287,0.24,4.73e-05,0.349,0.792,184.257,audio_features,spotify:track:6DqzLbXkxRUbvFyzWApTXM,https://api.spotify.com/v1/tracks/6DqzLbXkxRUbvFyzWApTXM,https://api.spotify.com/v1/audio-analysis/6DqzLbXkxRUbvFyzWApTXM,267467,4,country
1mhPVHjzfJLGird0TFZxmb,Ten Thousand Angels,2uB5sjjJwj4kB6TrRGLYJO,Mindy McCready,52a0Dg2pHH0RbwwVFYcl7F,Ten Thousand Angels,1996-04-30,https://api.spotify.com/v1/tracks/1mhPVHjzfJLGird0TFZxmb,0.469,0.606,10,-5.684,1,0.0357,0.151,0.0,0.078,0.53,201.26,audio_features,spotify:track:1mhPVHjzfJLGird0TFZxmb,https://api.spotify.com/v1/tracks/1mhPVHjzfJLGird0TFZxmb,https://api.spotify.com/v1/audio-analysis/1mhPVHjzfJLGird0TFZxmb,207227,4,country
2ykC2xhnk41sZnv9sIXb7X,Other Side Of The Hill,13YoXxZt6SLg96dQE1vkHy,Suzy Bogguss,3LExZubC89l3jE7i0b34Q1,Voices In The Wind,1992-01-01,https://api.spotify.com/v1/tracks/2ykC2xhnk41sZnv9sIXb7X,0.637,0.627,8,-8.811,1,0.0272,0.115,0.0,0.239,0.763,93.628,audio_features,spotify:track:2ykC2xhnk41sZnv9sIXb7X,https://api.spotify.com/v1/tracks/2ykC2xhnk41sZnv9sIXb7X,https://api.spotify.com/v1/audio-analysis/2ykC2xhnk41sZnv9sIXb7X,205560,4,country
5yma4EpKYJ4r6jXhebUzh2,Walk Softly On This Heart Of Mine,2sgj794K3UaW1ApX28ZUhY,The Kentucky Headhunters,7fYP3RiIgtPyj4QfqS2FAz,Pickin On Nashville,1989-01-01,https://api.spotify.com/v1/tracks/5yma4EpKYJ4r6jXhebUzh2,0.689,0.622,9,-13.685,1,0.029,0.256,8.54e-06,0.186,0.849,126.259,audio_features,spotify:track:5yma4EpKYJ4r6jXhebUzh2,https://api.spotify.com/v1/tracks/5yma4EpKYJ4r6jXhebUzh2,https://api.spotify.com/v1/audio-analysis/5yma4EpKYJ4r6jXhebUzh2,226667,4,country
48tAdjG4ng2JfECa7OQujk,The Weekend,5q8HGNo0BjLWaTAhRtbwxa,Brantley Gilbert,42YmulIH1BikBWdnqelvnb,The Devil Don't Sleep,2017-01-27,https://api.spotify.com/v1/tracks/48tAdjG4ng2JfECa7OQujk,0.511,0.812,6,-4.763,0,0.0464,0.0496,1.64e-06,0.0829,0.692,81.992,audio_features,spotify:track:48tAdjG4ng2JfECa7OQujk,https://api.spotify.com/v1/tracks/48tAdjG4ng2JfECa7OQujk,https://api.spotify.com/v1/audio-analysis/48tAdjG4ng2JfECa7OQujk,187760,4,country
1zYZs8Vbjhbzx5M3olcRnm,Memory I Don't Mess With,5Zq7R5qmi58ByYyBQTlNuk,Lee Brice,7zhKZcqIJkkeqrswshd15r,Hey World,2020-11-20,https://api.spotify.com/v1/tracks/1zYZs8Vbjhbzx5M3olcRnm,0.617,0.704,6,-7.61,0,0.0258,0.171,0.0,0.0924,0.57,91.541,audio_features,spotify:track:1zYZs8Vbjhbzx5M3olcRnm,https://api.spotify.com/v1/tracks/1zYZs8Vbjhbzx5M3olcRnm,https://api.spotify.com/v1/audio-analysis/1zYZs8Vbjhbzx5M3olcRnm,180617,4,country
6ll39ALTlddWWQZLjSFlwM,Young & Crazy,0dvKgSdNB2U1gfp6ZcekYi,Frankie Ballard,5VYrfPF3z9311jpQYEWjof,Sunshine & Whiskey,2014-04-03,https://api.spotify.com/v1/tracks/6ll39ALTlddWWQZLjSFlwM,0.61,0.876,0,-4.244,1,0.0394,0.0247,0.0,0.31,0.783,115.05,audio_features,spotify:track:6ll39ALTlddWWQZLjSFlwM,https://api.spotify.com/v1/tracks/6ll39ALTlddWWQZLjSFlwM,https://api.spotify.com/v1/audio-analysis/6ll39ALTlddWWQZLjSFlwM,180347,4,country
0RFgvrhkf9FiDRLA0BhzpZ,Drift Away,2DnqqkzzDKm3vAoyHtn8So,Uncle Kracker,1qv4N04uuM0EfIjaJZTAj9,No Stranger to Shame,2002-07-09,https://api.spotify.com/v1/tracks/0RFgvrhkf9FiDRLA0BhzpZ,0.583,0.66,11,-5.078,1,0.0377,0.181,0.0,0.0979,0.861,151.956,audio_features,spotify:track:0RFgvrhkf9FiDRLA0BhzpZ,https://api.spotify.com/v1/tracks/0RFgvrhkf9FiDRLA0BhzpZ,https://api.spotify.com/v1/audio-analysis/0RFgvrhkf9FiDRLA0BhzpZ,255560,4,country
0ik3NOMf396UPMZZmjWzHx,Cattleman's Gun,0ryF1Gy87xVCOF0Jb666ak,Dean Brody,2U9TwZ3l1Fp3zIV3x9e4x0,Dean Brody,2009-04-28,https://api.spotify.com/v1/tracks/0ik3NOMf396UPMZZmjWzHx,0.604,0.636,10,-6.535,1,0.044,0.266,0.0,0.167,0.424,147.909,audio_features,spotify:track:0ik3NOMf396UPMZZmjWzHx,https://api.spotify.com/v1/tracks/0ik3NOMf396UPMZZmjWzHx,https://api.spotify.com/v1/audio-analysis/0ik3NOMf396UPMZZmjWzHx,250547,4,country
2vuzU4tY5k1lJQBpxhxdI3,Hillbilly Rock,3OyGv7XUYQwQgECYSzJhyO,Marty Stuart,5lddOl6RRl8M66F2ha6C3M,Hillbilly Rock,1989-01-01,https://api.spotify.com/v1/tracks/2vuzU4tY5k1lJQBpxhxdI3,0.784,0.599,5,-14.624,0,0.0362,0.241,0.0,0.106,0.906,141.401,audio_features,spotify:track:2vuzU4tY5k1lJQBpxhxdI3,https://api.spotify.com/v1/tracks/2vuzU4tY5k1lJQBpxhxdI3,https://api.spotify.com/v1/audio-analysis/2vuzU4tY5k1lJQBpxhxdI3,158000,4,country
7f08qp3HROTkfrtNpiYGGo,Dirt On My Boots,4MoAOfV4ROWofLG3a3hhBN,Jon Pardi,1DTBcVfk3zXPHRmgpY6rFZ,California Sunrise,2016-05-13,https://api.spotify.com/v1/tracks/7f08qp3HROTkfrtNpiYGGo,0.683,0.796,11,-4.179,1,0.0285,0.111,0.0,0.197,0.531,90.031,audio_features,spotify:track:7f08qp3HROTkfrtNpiYGGo,https://api.spotify.com/v1/tracks/7f08qp3HROTkfrtNpiYGGo,https://api.spotify.com/v1/audio-analysis/7f08qp3HROTkfrtNpiYGGo,201893,4,country
26Cp8dnAmqRY6od1ZYQp6r,Finally Friday,2OpqcUtj10HHvGG6h9VYC5,George Jones,58phc7EiFf9ixC4e3CBd9n,Walls Can Fall,1992-01-01,https://api.spotify.com/v1/tracks/26Cp8dnAmqRY6od1ZYQp6r,0.656,0.728,7,-12.39,1,0.0277,0.0214,0.000107,0.242,0.919,134.431,audio_features,spotify:track:26Cp8dnAmqRY6od1ZYQp6r,https://api.spotify.com/v1/tracks/26Cp8dnAmqRY6od1ZYQp6r,https://api.spotify.com/v1/audio-analysis/26Cp8dnAmqRY6od1ZYQp6r,164693,4,country
5AgHGO8qE6Gf5HFaY1YHg9,Friday Night Blues,4Wfq6fHhifS8MmQOcJ18TP,John Conlee,6ahnIVl7o1IfC6GEOWgafD,Friday Night Blues,2008-01-01,https://api.spotify.com/v1/tracks/5AgHGO8qE6Gf5HFaY1YHg9,0.811,0.497,0,-10.741,1,0.0406,0.699,0.0,0.0577,0.603,107.636,audio_features,spotify:track:5AgHGO8qE6Gf5HFaY1YHg9,https://api.spotify.com/v1/tracks/5AgHGO8qE6Gf5HFaY1YHg9,https://api.spotify.com/v1/audio-analysis/5AgHGO8qE6Gf5HFaY1YHg9,198453,4,country
16PNN9wK1LbedzcTp7y8y0,A Guy Walks Into a Bar,3vHV92ecrylnUHDM4d2MtC,Tyler Farr,2aUyGuWWZhUTBoBb3l2ym5,Suffer in Peace,2015-04-27,https://api.spotify.com/v1/tracks/16PNN9wK1LbedzcTp7y8y0,0.428,0.78,0,-3.472,1,0.0373,0.083,0.0,0.115,0.431,147.986,audio_features,spotify:track:16PNN9wK1LbedzcTp7y8y0,https://api.spotify.com/v1/tracks/16PNN9wK1LbedzcTp7y8y0,https://api.spotify.com/v1/audio-analysis/16PNN9wK1LbedzcTp7y8y0,196000,4,country
5pihM63Tj50g1XjLxq0iU8,Long Haired Country Boy,12d4iIvTOk7JkI6ecvc3ca,The Charlie Daniels Band,7H5LNy2PyN3VLUm5nnMZEc,A Decade Of Hits,1973,https://api.spotify.com/v1/tracks/5pihM63Tj50g1XjLxq0iU8,0.588,0.58,2,-11.648,1,0.0275,0.319,3.74e-06,0.2,0.774,145.37,audio_features,spotify:track:5pihM63Tj50g1XjLxq0iU8,https://api.spotify.com/v1/tracks/5pihM63Tj50g1XjLxq0iU8,https://api.spotify.com/v1/audio-analysis/5pihM63Tj50g1XjLxq0iU8,240107,4,country
6sxptembJVty4sNtcPMAVz,Man! I Feel Like A Woman!,5e4Dhzv426EvQe3aDb64jL,Shania Twain,4UMe0Ods7kygK6OISasZe9,Come On Over,1997-11-04,https://api.spotify.com/v1/tracks/6sxptembJVty4sNtcPMAVz,0.657,0.639,10,-7.527,1,0.0412,0.581,0.0,0.278,0.674,124.882,audio_features,spotify:track:6sxptembJVty4sNtcPMAVz,https://api.spotify.com/v1/tracks/6sxptembJVty4sNtcPMAVz,https://api.spotify.com/v1/audio-analysis/6sxptembJVty4sNtcPMAVz,234493,4,country
6NCbMyR7A8MjbX0UhaEgbd,She's Mine,2hJPr4lk7Q8SSvCVBl9fWM,Kip Moore,4IzjQzx4s48rZm0q8wVXWS,Wild World,2020-05-29,https://api.spotify.com/v1/tracks/6NCbMyR7A8MjbX0UhaEgbd,0.621,0.858,7,-5.864,1,0.0353,7.2e-05,5.63e-06,0.116,0.608,123.004,audio_features,spotify:track:6NCbMyR7A8MjbX0UhaEgbd,https://api.spotify.com/v1/tracks/6NCbMyR7A8MjbX0UhaEgbd,https://api.spotify.com/v1/audio-analysis/6NCbMyR7A8MjbX0UhaEgbd,229493,4,country
2bazs0jc6oxEEeFYQXXJxv,Sleeping Single In A Double Bed - Single Version,67BqBdApdbZ0onglFqRoTg,Barbara Mandrell,5PtoOFMOdtuLfuiC4rRram,Moods,1978-09-20,https://api.spotify.com/v1/tracks/2bazs0jc6oxEEeFYQXXJxv,0.706,0.661,0,-9.2,1,0.0297,0.554,0.0,0.0937,0.968,139.453,audio_features,spotify:track:2bazs0jc6oxEEeFYQXXJxv,https://api.spotify.com/v1/tracks/2bazs0jc6oxEEeFYQXXJxv,https://api.spotify.com/v1/audio-analysis/2bazs0jc6oxEEeFYQXXJxv,139610,4,country
4nxgA1nvXvTkmsBY0vJV57,Road Less Traveled,1v3tdpIdBSW14rHUfiEVOv,Lauren Alaina,296hswDnxvymjboFBxvmI5,Road Less Traveled,2017-01-27,https://api.spotify.com/v1/tracks/4nxgA1nvXvTkmsBY0vJV57,0.611,0.886,0,-4.673,1,0.0343,0.0551,1.1e-06,0.247,0.27,112.988,audio_features,spotify:track:4nxgA1nvXvTkmsBY0vJV57,https://api.spotify.com/v1/tracks/4nxgA1nvXvTkmsBY0vJV57,https://api.spotify.com/v1/audio-analysis/4nxgA1nvXvTkmsBY0vJV57,216267,4,country
0fs37O971yRZ6Cbsq4SLir,"Drivin' My Life Away - From ""Black Dog"" Soundtrack",4qivGtDBIkQFLCeduRpi24,Rhett Akins,0NT0v98CM4T5QeFd60WhBh,Black Dog Soundtrack,1998-01-01,https://api.spotify.com/v1/tracks/0fs37O971yRZ6Cbsq4SLir,0.546,0.848,7,-5.595,1,0.0537,0.266,1.05e-05,0.0847,0.573,160.007,audio_features,spotify:track:0fs37O971yRZ6Cbsq4SLir,https://api.spotify.com/v1/tracks/0fs37O971yRZ6Cbsq4SLir,https://api.spotify.com/v1/audio-analysis/0fs37O971yRZ6Cbsq4SLir,224840,4,country
6FKaKKygpsFsWPzxkBSPB2,Where've You Been,7ndzHjxbErIwvwnEUewMWe,Kathy Mattea,7ht2xdsrKqWux9Pfqhyh2f,Willow In The Wind,1989-01-01,https://api.spotify.com/v1/tracks/6FKaKKygpsFsWPzxkBSPB2,0.582,0.121,7,-14.469,1,0.0289,0.914,0.0,0.109,0.168,85.337,audio_features,spotify:track:6FKaKKygpsFsWPzxkBSPB2,https://api.spotify.com/v1/tracks/6FKaKKygpsFsWPzxkBSPB2,https://api.spotify.com/v1/audio-analysis/6FKaKKygpsFsWPzxkBSPB2,224560,4,country
